Time (s),error_lateral,error_vertical,error_forward,real_forward_error
0.0004513263702392578,43.909332275390625,0.32798207990375894,-0.275925949747446,-2.4326735208270702
0.09909486770629883,45.6248779296875,0.4140360993163684,-0.26302113395298576,-2.360541568671539
0.20130181312561035,45.6248779296875,0.4276749115071565,-0.27052233956593286,-2.264518682124904
0.30228114128112793,62.47241973876953,0.5659801345418539,-0.31775191130893,-2.158527370254627
0.40051889419555664,65.55712890625,0.6173393386374431,-0.3728590930947364,-2.0363485531754693
0.5004434585571289,43.08721923828125,0.5795028518595083,-0.43058884329115266,-2.0117905104571587
0.6000757217407227,43.08721923828125,0.6019588440087936,-0.43058884329115266,-1.8922872795981012
0.700214147567749,26.51324462890625,0.5615673280804995,-0.43058884329115266,-1.7371693992539525
0.7988977432250977,44.17217254638672,0.5070832154175268,-0.47869050751020836,-1.617095537570803
0.9016420841217041,44.17217254638672,0.48752802030720005,-0.5012068880173866,-1.4359093380790662
0.9999079704284668,71.19200134277344,0.4063069382727418,-0.6196021598163428,-1.255673864326603
1.0998001098632812,116.64326477050781,0.38867742696559177,-0.6340435337901922,-1.0884989846299054
1.1999244689941406,135.76647567749023,0.3442639563318978,-0.7529181548900592,-0.9152827159287957
1.299591302871704,142.00448989868164,0.2872105635609032,-0.7529181548900592,-0.7598960304903613
1.3993463516235352,154.18658828735352,0.16403791882529614,-1.044187855069376,-0.682492903451331
1.4989664554595947,154.18658828735352,0.17789456001290646,-1.1101587708576965,-0.5894745481870478
1.5992984771728516,141.7901954650879,0.09926113677847662,-1.1101587708576965,-0.5429049990764812
1.7016172409057617,141.7901954650879,0.14135579257978448,-1.1740112823978204,-0.4126424404440807
1.8001422882080078,140.9751319885254,0.09416574097802492,-1.1740112823978204,-0.2674511007720346
1.8995580673217773,160.13970947265625,0.053810808073223804,-1.2023693951665453,-0.10808158144424507
1.9992594718933105,160.13970947265625,0.05452082650980122,-1.2300853954570825,0.03938511471024375
2.0995020866394043,156.91370010375977,0.02801245567300732,-1.2291260920779528,0.1629186140686678
2.2009804248809814,126.38006591796875,0.031428707152435176,-1.2140135180243055,0.30172665923972275
2.3012897968292236,82.80258178710938,0.027583287836026475,-1.102282054015625,0.4156607742198011
2.402132749557495,56.62641143798828,0.011449243910135439,-1.102282054015625,0.5662168534276293
2.499448299407959,52.88794708251953,0.007355409836607811,-1.0013226634185615,0.6513593477401587
2.601372480392456,52.88794708251953,-0.04624714056288032,-0.8794417486833188,0.7667480258223018
2.701298475265503,95.83818054199219,-0.07337605848459913,-0.743900903302249,0.8847475247818899
2.802525758743286,102.10430908203125,-0.046705191091080366,-0.26721242795436506,1.0426009311286126
2.8989062309265137,77.57829284667969,-0.059875069032244765,-0.09133970479659803,1.174390971111972
2.999127149581909,36.07550811767578,-0.13190547908813788,-0.09133970479659803,1.2978499232381946
3.10141921043396,7.33447265625,-0.16138966473158203,0.09895447395858747,1.3992398624360716
3.2008495330810547,7.33447265625,-0.20440082997630898,0.17032879225926534,1.4541086228479339
3.2993526458740234,12.31597900390625,-0.05925850816813508,0.46840405514909644,1.5003593181340262
3.4007253646850586,12.31597900390625,-0.09271157137857058,0.46840405514909644,1.5768828357675542
3.5010745525360107,46.05108642578125,-0.10135929533220403,0.6006292771725925,1.6062368111802714
3.5991432666778564,40.822998046875,-0.05699896930039704,0.6006292771725925,1.6746499096296965
3.7002620697021484,40.822998046875,-0.07487592116678399,0.7192233811359547,1.7469874464205226
3.802443742752075,-0.14117431640625,0.028940590177946972,1.0723119292563768,1.7984379947443907
3.900982618331909,-38.59356689453125,0.033164529357218496,1.2026315516932407,1.8343532581727802
3.9993815422058105,-84.66387939453125,-0.04941789368948442,1.2026315516932407,1.858822701518016
4.101909160614014,-93.32833862304688,-0.01520148307473047,1.310366096824139,1.8685188617623059
4.199214935302734,-61.71807861328125,0.01523653916495896,1.3231135442189048,1.862489527134147
4.299655437469482,-61.71807861328125,0.021726358376895048,1.4476723246019105,1.8540415676357531
4.400334596633911,-31.893402099609375,0.0258094544595591,1.4211521527705235,1.8484114139557501
4.503145217895508,-31.893402099609375,0.04426462356849018,1.4211521527705235,1.8123184110804456
4.599542140960693,-14.74761962890625,0.015456323689255591,1.4211521527705235,1.8123184110804456
4.6993303298950195,-14.74761962890625,0.07282152895412326,1.4294756345401574,1.7461711408861644
