Time (s),Filtered BBox Area
8.919986248016357,32957.262115682104
9.015161991119385,32335.11514784526
9.100877523422241,32335.11514784526
9.185368061065674,33072.11298364494
9.289917945861816,33072.11298364494
9.39806604385376,32705.10783436876
9.5085289478302,32705.10783436876
9.619883060455322,31750.962559674586
9.70685076713562,31750.962559674586
9.812944650650024,31650.391440036427
9.934006690979004,31650.391440036427
10.02817440032959,32511.71997761829
10.133754968643188,32511.71997761829
10.258321523666382,32573.205778774154
10.33999752998352,32573.205778774154
10.408333539962769,31766.146546890166
10.50189208984375,31766.146546890166
10.591179370880127,32811.284010318246
10.710177183151245,32811.284010318246
10.805232048034668,33724.899988483965
10.926956176757812,33724.899988483965
11.0233895778656,34095.00118127861
11.14402961730957,34095.00118127861
11.231338024139404,34259.59868078423
11.321876525878906,34259.59868078423
11.408423900604248,34474.06156636016
11.524238348007202,34474.06156636016
11.628820180892944,36694.65608554385
11.744768619537354,36694.65608554385
11.870759010314941,37246.86796318688
11.97755765914917,37246.86796318688
12.052124977111816,36976.0439393987
12.161536693572998,36976.0439393987
12.32193636894226,36652.79705818608
12.415160417556763,36652.79705818608
12.520025730133057,36650.89126896886
12.63277554512024,36650.89126896886
12.726661682128906,36387.84349906621
12.801458358764648,36387.84349906621
12.915786504745483,36387.84349906621
13.031602382659912,35848.811808847546
13.094098567962646,35848.811808847546
13.180073261260986,35922.87508045174
13.283631563186646,35922.87508045174
13.40686559677124,35230.67975634597
13.506507158279419,35230.67975634597
13.630886793136597,35005.057759876174
13.744555234909058,35005.057759876174
13.813982725143433,34783.29503378309
13.914658308029175,34783.29503378309
14.030723333358765,34143.60921307001
14.137245655059814,34143.60921307001
14.230246782302856,33676.27379500214
14.3292977809906,33676.27379500214
14.418734073638916,33923.78576479517
14.52999472618103,33923.78576479517
14.650366306304932,33716.58105165027
14.767286777496338,33716.58105165027
14.867037773132324,33565.79552181717
14.969181537628174,33565.79552181717
15.093718767166138,33995.64989693314
15.205291986465454,33995.64989693314
15.317116022109985,34006.40519050658
15.429240465164185,34006.40519050658
15.575385570526123,34165.41853611152
15.692777872085571,34165.41853611152
15.807448863983154,34231.36153464429
15.913322448730469,34231.36153464429
16.024433851242065,33604.96298595574
16.131587266921997,33604.96298595574
16.229031562805176,33723.153424513155
16.33540916442871,33723.153424513155
16.476847648620605,33950.21927137058
16.585127353668213,33950.21927137058
16.658953428268433,33493.24830816015
16.774667263031006,33493.24830816015
16.886388540267944,32877.38370060157
16.995620012283325,32877.38370060157
17.099940299987793,32669.357078595087
17.166285276412964,32669.357078595087
17.261451959609985,32039.1951960152
17.36131238937378,32039.1951960152
17.47123694419861,31560.18520541396
17.582420825958252,31560.18520541396
17.67666530609131,31552.127144797334
17.77549457550049,31552.127144797334
17.853606462478638,31921.011492061243
17.929068088531494,31921.011492061243
18.036025524139404,31921.011492061243
18.14466667175293,32043.574379299767
18.242852926254272,32043.574379299767
18.34867215156555,31844.670361706056
18.460583686828613,31844.670361706056
18.55263066291809,31911.447896889782
18.66363501548767,31911.447896889782
18.78120470046997,32398.11184303146
18.91338014602661,32398.11184303146
19.02641987800598,32965.569530314206
19.135682821273804,32965.569530314206
19.228343725204468,32987.12416644146
19.331533432006836,32987.12416644146
19.45136570930481,33371.35540595568
19.54536747932434,33371.35540595568
19.641720056533813,32386.791404985728
19.738276958465576,32386.791404985728
19.8620502948761,32231.7905622744
19.96511697769165,32231.7905622744
20.087140798568726,32012.0197154128
20.20853042602539,32012.0197154128
20.34545063972473,32101.7131601057
20.425597429275513,32101.7131601057
20.52029013633728,31724.728691976423
20.616798400878906,31724.728691976423
20.72193479537964,31608.111359111917
20.814532041549683,31608.111359111917
20.914057731628418,31720.165021799832
21.026028394699097,31720.165021799832
21.129917860031128,32087.227969038813
21.220115661621094,32087.227969038813
21.32095503807068,32250.947392428807
21.42007565498352,32250.947392428807
21.505951404571533,31935.151612621314
21.59014081954956,31935.151612621314
21.68193292617798,32865.444136784645
21.7869930267334,32865.444136784645
21.854485034942627,32398.858839733293
21.96404504776001,32398.858839733293
22.058912754058838,32765.90556588932
22.13860034942627,32765.90556588932
22.254785537719727,33165.83493864364
22.358524799346924,33165.83493864364
22.471320629119873,33668.090925396
22.571949005126953,33668.090925396
22.69400382041931,33135.00738104312
22.761127471923828,33135.00738104312
22.840857982635498,32512.59586022226
22.929648637771606,32512.59586022226
23.014286756515503,31748.019779406393
23.114847421646118,31748.019779406393
23.206115245819092,32564.031938747783
23.31764006614685,32564.031938747783
23.39048147201538,32775.97781763608
23.456711769104004,32775.97781763608
23.52509307861328,32712.401895543655
23.605804681777954,32712.401895543655
23.696897506713867,33259.84298296385
23.793829679489136,33259.84298296385
23.91738533973694,33167.978494248724
24.035327672958374,33167.978494248724
24.161471605300903,33149.16680365987
24.277201652526855,33149.16680365987
24.417901039123535,33420.93849258758
24.524449348449707,33420.93849258758
24.606470108032227,33710.619337083495
24.697659254074097,33710.619337083495
24.798022508621216,34380.56985645676
24.943954944610596,34380.56985645676
25.047078609466553,34629.78974398812
25.162317037582397,34629.78974398812
25.242396593093872,34491.82463011732
25.337820291519165,34491.82463011732
25.442272901535034,34442.679497057106
25.53681707382202,34442.679497057106
25.634483098983765,33806.54421452051
25.743709087371826,33806.54421452051
25.849562883377075,33673.91406459082
25.953816890716553,33673.91406459082
26.054187774658203,33779.28663359862
26.171377420425415,33779.28663359862
26.297167778015137,33807.65200821999
26.388862371444702,33807.65200821999
26.49120855331421,33810.8399587567
26.62831425666809,33810.8399587567
26.722968101501465,33932.12531323098
26.820176601409912,33932.12531323098
26.917592525482178,33356.32929955013
27.00185799598694,33356.32929955013
27.091991186141968,33617.39258222105
27.1738018989563,33617.39258222105
27.239704132080078,34012.018478424565
27.335944175720215,34012.018478424565
27.43454599380493,34000.1231572018
27.505558013916016,34000.1231572018
27.583357572555542,34648.10851153899
27.691871881484985,34648.10851153899
27.80214238166809,34630.59715450322
27.87123155593872,34630.59715450322
27.957773447036743,34938.802071908955
28.051355123519897,34938.802071908955
28.145113229751587,34572.132309297194
28.22633194923401,34572.132309297194
28.289610147476196,34864.65203054063
28.381978034973145,34864.65203054063
28.482740879058838,35351.73232831154
28.57871651649475,35351.73232831154
28.673844575881958,36085.58573204186
28.765049934387207,36085.58573204186
28.85287046432495,36220.48986918433
28.93633008003235,36220.48986918433
29.036893844604492,36246.395230501425
29.12785577774048,36246.395230501425
29.217901468276978,36186.728632160186
29.310208559036255,36563.57478920389
29.409306049346924,36563.57478920389
29.510149478912354,36716.98523481507
29.627827644348145,36716.98523481507
29.718566179275513,35834.722571915154
29.81322431564331,35834.722571915154
29.91388750076294,36485.102230400036
29.9955313205719,36485.102230400036
30.070647478103638,35674.128557734
30.164979696273804,35674.128557734
30.27776265144348,35279.78582362495
30.381966829299927,35279.78582362495
30.48699378967285,34573.7726579994
30.591047048568726,34573.7726579994
30.703418731689453,34353.70689005653
30.818756103515625,34353.70689005653
30.931964635849,31455.457350789755
31.03943371772766,31455.457350789755
31.153038501739502,30183.568339932244
31.24151849746704,30183.568339932244
31.33259868621826,28291.051628217007
31.44800877571106,28291.051628217007
31.56023931503296,26719.1001573069
31.688955783843994,26719.1001573069
31.796497344970703,25266.608183918008
31.877443075180054,25266.608183918008
31.974778413772583,22973.581922651454
32.07781767845154,22973.581922651454
32.186521768569946,21347.445154304056
32.32439851760864,21347.445154304056
32.414419651031494,17994.877665172848
32.501370429992676,17994.877665172848
32.61156678199768,17623.40785936462
32.70740795135498,17623.40785936462
32.81159019470215,16707.89922816744
32.943153858184814,16707.89922816744
33.06720685958862,15760.00519109955
33.1405975818634,15760.00519109955
33.23634457588196,15760.00519109955
33.34036660194397,14496.28865805765
33.45960855484009,14496.28865805765
33.56269383430481,14360.742727242037
33.65672016143799,14360.742727242037
33.74271559715271,13800.407758916122
33.825188875198364,13800.407758916122
33.94066858291626,13800.407758916122
34.05437350273132,12983.672846683352
34.187931060791016,12983.672846683352
34.29169225692749,12874.387454771297
34.40753650665283,12874.387454771297
34.49780797958374,12502.254227928766
34.57076406478882,12502.254227928766
34.65938425064087,12502.254227928766
34.77257442474365,12548.340482939655
34.854161500930786,12548.340482939655
34.94114828109741,12486.692428580112
35.004642963409424,12486.692428580112
35.08890891075134,12486.692428580112
35.178415298461914,12480.427220452204
35.27924036979675,12480.427220452204
35.38019371032715,12441.145831259175
35.45380735397339,12441.145831259175
35.524301290512085,12531.100461716453
35.621065616607666,12531.100461716453
35.72714352607727,12747.417352433875
35.809821367263794,12747.417352433875
35.89909601211548,12948.447662706534
36.00879240036011,12948.447662706534
36.137102127075195,13271.08342474834
36.23609662055969,13271.08342474834
36.33167338371277,13400.087430257303
36.42649054527283,13400.087430257303
36.51699185371399,13529.847309993533
36.62411022186279,13529.847309993533
36.72090530395508,13813.856065807347
36.814205169677734,13813.856065807347
36.92972946166992,13653.76295424262
37.038331031799316,13653.76295424262
37.15749955177307,13707.167185667178
37.273698806762695,13707.167185667178
37.39686036109924,13282.394836409856
37.500457525253296,13282.394836409856
37.59660840034485,13334.151955554727
37.6747784614563,13334.151955554727
37.85033202171326,13334.151955554727
37.93289256095886,13486.990838145557
38.014100074768066,13486.990838145557
38.11922001838684,13187.12051650323
38.21737599372864,13187.12051650323
38.323790311813354,13187.12051650323
38.413129806518555,13135.065236981585
38.51962924003601,13135.065236981585
38.64272689819336,13246.800517136837
38.7519428730011,13246.800517136837
38.850165128707886,13345.208834755142
38.94874024391174,13345.208834755142
39.06114053726196,13117.479179022183
39.182621479034424,13117.479179022183
39.29035997390747,13016.739096943382
39.3988094329834,13016.739096943382
39.50303554534912,13095.083051456977
39.62648415565491,13095.083051456977
39.74450659751892,13184.14160671318
39.86668372154236,13184.14160671318
39.970072746276855,13384.431969723944
40.09312129020691,13384.431969723944
40.19225549697876,13322.3206665379
40.274977684020996,13322.3206665379
40.37744665145874,13322.3206665379
40.47577214241028,13403.388864939194
40.57905054092407,13403.388864939194
40.656697273254395,13185.496880552824
40.75531888008118,13185.496880552824
40.86945676803589,12857.832159212277
40.94334959983826,12857.832159212277
41.04492950439453,12262.984587933248
41.13636255264282,12262.984587933248
41.2416889667511,12300.318717955239
41.35733938217163,12300.318717955239
41.4504771232605,12421.962561131144
41.525256872177124,12421.962561131144
41.60221290588379,11561.452810095996
41.71986699104309,11213.764378043265
41.8135986328125,11213.764378043265
41.924421072006226,10595.05139313601
42.024627685546875,10595.05139313601
42.14317512512207,9871.634460329637
42.2619948387146,9500.551792001537
42.42001795768738,9500.551792001537
42.52930784225464,8752.021497257674
42.627992391586304,8752.021497257674
42.70623159408569,8248.828214665047
42.79751420021057,8248.828214665047
42.90786361694336,8078.34574751351
43.01209092140198,8078.34574751351
43.126544713974,7761.862464396097
43.234065532684326,7761.862464396097
43.32967138290405,7569.087434959784
43.39233636856079,7569.087434959784
43.49499583244324,7569.087434959784
43.60521125793457,7400.437607006356
43.72594952583313,7400.437607006356
43.828211545944214,7118.146550608426
43.92110204696655,7118.146550608426
44.03448009490967,6741.274893226475
44.13118267059326,6741.274893226475
44.235377073287964,6634.459562369064
44.33252143859863,6634.459562369064
44.40505003929138,6180.623114549451
44.50103402137756,6180.623114549451
44.607789516448975,6182.868864158541
44.68273711204529,6182.868864158541
44.765254974365234,6125.57199218981
44.85603737831116,6125.57199218981
44.954580545425415,6118.835190869868
45.03874921798706,6118.835190869868
45.133928060531616,6118.720928454027
45.25707221031189,6118.720928454027
45.37617897987366,6174.645273111388
45.4774374961853,6174.645273111388
45.590779066085815,6195.627683261409
45.70386290550232,6195.627683261409
45.80640935897827,6223.281557149067
45.94025659561157,6223.281557149067
46.04863953590393,6419.8098032649605
46.15327739715576,6419.8098032649605
46.25506567955017,6562.98412172459
46.35049343109131,6562.98412172459
46.472283363342285,6686.886522752791
46.596375703811646,6686.886522752791
46.67965364456177,6803.017642003298
46.76276755332947,6803.017642003298
46.867043256759644,6803.017642003298
46.96957230567932,6950.092246459797
47.062543869018555,6950.092246459797
47.165740728378296,7156.541158494436
47.244083404541016,7156.541158494436
47.316842555999756,7268.725459569444
47.4314444065094,7268.725459569444
47.550962686538696,7328.816767697409
47.65012216567993,7328.816767697409
47.75389289855957,7335.47169191055
47.852262020111084,7335.47169191055
47.94314122200012,7434.87864044764
48.04027247428894,7434.87864044764
48.14376378059387,7331.445756345614
48.23449444770813,7331.445756345614
48.33670091629028,7312.076804390922
48.45877242088318,7312.076804390922
48.52439332008362,7446.716087416642
48.591755390167236,7446.716087416642
48.68034243583679,7446.716087416642
48.76193952560425,7394.179087096618
48.840269804000854,7394.179087096618
48.92737293243408,7401.080465419425
49.02497148513794,7401.080465419425
49.12462377548218,7426.3803220366435
49.226752042770386,7426.3803220366435
49.3224663734436,7260.869970641099
49.419429779052734,7260.869970641099
49.516446113586426,7245.065272167139
49.62351369857788,7245.065272167139
49.741299629211426,7189.983690919541
49.846519947052,7189.983690919541
49.97454071044922,7186.285701110959
50.083815574645996,7186.285701110959
50.18072032928467,7274.189437861741
50.286832332611084,7274.189437861741
50.394840240478516,7304.81613047868
50.48747634887695,7304.81613047868
50.58179998397827,7218.19327532649
50.681479930877686,7218.19327532649
50.74266004562378,7156.159298849106
50.832287311553955,7156.159298849106
50.908761501312256,7124.221727485955
50.98254752159119,7124.221727485955
51.06716990470886,7124.221727485955
51.15650773048401,6951.246365202218
51.24716138839722,6951.246365202218
51.34424328804016,7008.997279120609
51.446632862091064,7008.997279120609
51.54179310798645,6566.093240375258
51.627172231674194,6566.093240375258
51.71744394302368,6425.662968915887
51.798086643218994,6425.662968915887
51.87682580947876,6122.726750650257
51.943814754486084,6122.726750650257
52.05052065849304,6122.726750650257
52.14305877685547,5865.222161328047
52.22621512413025,5865.222161328047
52.289047956466675,5513.764523333311
52.360268354415894,5513.764523333311
52.459025621414185,5513.764523333311
52.558422327041626,5134.953225944605
52.62556028366089,5134.953225944605
52.75379157066345,5134.953225944605
52.87253141403198,5014.238552848912
52.979475259780884,5014.238552848912
53.0777702331543,5017.129273495264
53.16087555885315,5017.129273495264
53.269014835357666,5017.129273495264
53.376319885253906,4828.437265784107
53.47386884689331,4828.437265784107
53.575506925582886,4758.275043468736
53.679412603378296,4758.275043468736
53.7433865070343,4656.903214621358
53.833234786987305,4656.903214621358
53.930136919021606,4540.034251414053
54.028770446777344,4540.034251414053
54.1254768371582,4541.029164060764
54.21577262878418,4541.029164060764
54.28875517845154,4388.248041656427
54.37757182121277,4388.248041656427
54.4868049621582,4426.344941921532
54.58827781677246,4426.344941921532
54.676249980926514,4378.448359096423
54.73901724815369,4378.448359096423
54.8316752910614,4378.448359096423
54.93270945549011,4198.519717220838
55.00639247894287,4198.519717220838
55.073429346084595,4153.2804166482765
55.16617774963379,4153.2804166482765
55.26263642311096,4219.180804462545
55.36295032501221,4219.180804462545
55.45071840286255,4254.9214918289335
55.52778387069702,4254.9214918289335
55.59257173538208,4307.99972553216
55.70315217971802,4307.99972553216
55.81780004501343,4369.925797355548
55.927287340164185,4369.925797355548
56.04642629623413,4360.746685534343
56.14226770401001,4360.746685534343
56.23939347267151,4371.731319797039
56.330554485321045,4371.731319797039
56.447795152664185,4321.568141404726
56.56427001953125,4321.568141404726
56.64272999763489,4360.528810792603
56.71048593521118,4360.528810792603
56.79913067817688,4360.528810792603
56.93505334854126,4382.199593634345
57.055678606033325,4382.199593634345
57.16432595252991,4394.855979141034
57.227635860443115,4394.855979141034
57.32224178314209,4394.855979141034
57.41624426841736,4400.006982953661
57.53148579597473,4400.006982953661
57.62700963020325,4344.978199615702
57.725083351135254,4344.978199615702
57.79066586494446,4356.490034630895
57.89456582069397,4356.490034630895
58.01901435852051,4273.314385687746
58.12416648864746,4273.314385687746
58.252240896224976,4225.106320948713
58.36062741279602,4225.106320948713
58.47584271430969,4306.420846340991
58.58417725563049,4306.420846340991
58.676997900009155,4410.688129296713
58.765865325927734,4410.688129296713
58.863797426223755,4357.569247112982
58.98509383201599,4357.569247112982
59.10323405265808,4401.553275243752
59.201152324676514,4401.553275243752
59.29840612411499,4514.768163280748
59.39898133277893,4514.768163280748
59.509459495544434,4498.599653995969
59.612497329711914,4498.599653995969
59.714484214782715,4469.180707491748
59.82353925704956,4469.180707491748
59.94327163696289,4463.22235004548
60.06048393249512,4463.22235004548
60.16311049461365,4509.983835432865
60.26785349845886,4509.983835432865
60.37762975692749,4707.594396703566
60.46132016181946,4707.594396703566
60.55039882659912,4691.719047327216
60.66747236251831,4691.719047327216
60.790234088897705,4593.235918362315
60.88702034950256,4593.235918362315
60.97996997833252,4491.001727631502
61.060951709747314,4491.001727631502
61.14688777923584,4424.108265589736
61.2635293006897,4424.108265589736
61.375657081604004,4305.573261683993
61.48577046394348,4305.573261683993
61.57845449447632,4223.0092168794945
61.649601459503174,4223.0092168794945
61.762934923172,4223.0092168794945
61.86986804008484,4276.162207860292
61.99354004859924,4276.162207860292
62.09397888183594,3944.539507925324
62.21256065368652,3944.539507925324
62.340460538864136,3799.4230266824366
62.45009469985962,3799.4230266824366
62.57461357116699,3586.1224911242725
62.703150510787964,3586.1224911242725
62.787741899490356,3460.8263458732517
62.88071584701538,3460.8263458732517
62.97951626777649,3306.309984975681
63.08797478675842,3306.309984975681
63.20005416870117,3178.2726391324773
63.31774044036865,3178.2726391324773
63.43827843666077,3008.7017352732105
63.57815980911255,3008.7017352732105
63.69839262962341,2937.385689264991
63.83372116088867,2937.385689264991
63.959078311920166,2956.0673933034764
64.07917642593384,2956.0673933034764
64.20948457717896,2947.254869664647
64.32515001296997,2947.254869664647
64.44369626045227,2966.6444769935683
64.55690741539001,2966.6444769935683
64.66247057914734,2973.8734051676465
64.76041078567505,2973.8734051676465
64.86555075645447,3026.5671682856564
64.96072459220886,3026.5671682856564
65.0358657836914,2996.61562029293
65.11195254325867,2996.61562029293
65.19936537742615,2996.61562029293
65.26130890846252,3007.467816693522
65.36189913749695,3007.467816693522
65.42497110366821,3024.2539541812407
65.49787545204163,3024.2539541812407
65.59855151176453,3024.2539541812407
65.68860578536987,2995.983925446123
65.75802516937256,2995.983925446123
65.87159872055054,2995.983925446123
65.99438881874084,2999.9205509781837
66.07926654815674,2999.9205509781837
66.14364528656006,2985.9323240466415
66.24058699607849,2985.9323240466415
66.33033108711243,2971.29000958316
66.4410650730133,2971.29000958316
66.54738068580627,2960.0466204196214
66.75680875778198,2960.0466204196214
66.86113715171814,2935.7005643971265
66.9805212020874,2935.7005643971265
67.09396839141846,2922.01634689942
67.19639873504639,2922.01634689942
67.29602766036987,2923.0963865295053
67.40920639038086,2923.0963865295053
67.52385568618774,2869.978259825872
67.62056684494019,2869.978259825872
67.69228148460388,2900.897694729641
67.80349206924438,2900.897694729641
67.91059708595276,2879.3896020855755
68.01519012451172,2853.4926422912627
68.12500977516174,2853.4926422912627
68.23940181732178,2858.9162900391966
68.32782649993896,2858.9162900391966
68.4137191772461,2871.934176538512
68.52242136001587,2871.934176538512
68.62373232841492,2883.911508503929
68.72597360610962,2883.911508503929
68.80634045600891,2902.26560998708
68.90554881095886,2902.26560998708
69.02591562271118,2902.295571323484
69.1555666923523,2902.295571323484
69.22650718688965,2890.544108270854
69.32442283630371,2890.544108270854
69.43615508079529,2900.626054219074
69.52278542518616,2900.626054219074
69.63064312934875,2900.626054219074
69.7352294921875,2925.255767112391
69.85067772865295,2925.255767112391
69.95092701911926,2941.1623501483764
70.08669686317444,2941.1623501483764
70.19581198692322,2921.9904414063526
70.31913638114929,2921.9904414063526
70.42939519882202,2902.4861742605767
70.5413179397583,2902.4861742605767
70.6462299823761,2913.4588138080308
70.71076774597168,2913.4588138080308
70.79866623878479,2913.4588138080308
70.88349866867065,2959.6021838329734
70.98252534866333,2959.6021838329734
71.09901070594788,2959.498666125536
71.2270610332489,2959.498666125536
71.34122371673584,2953.561419102922
71.4313223361969,2953.561419102922
71.52940082550049,2952.6310844440013
71.6112494468689,2952.6310844440013
71.7157289981842,2888.767670089379
71.82148003578186,2888.767670089379
71.94784736633301,2826.856288296357
72.06413555145264,2826.856288296357
72.19104051589966,2805.47113343738
72.2945990562439,2805.47113343738
72.40039992332458,2803.438271678984
72.50149178504944,2803.438271678984
72.58195924758911,2777.5302644293756
72.65150213241577,2777.5302644293756
72.7671799659729,2777.5302644293756
72.86515879631042,2679.1264519352053
72.96411490440369,2679.1264519352053
73.0695583820343,2657.868375144154
73.18219876289368,2657.868375144154
73.28438091278076,2629.2507844414563
73.40873527526855,2629.2507844414563
73.54231977462769,2581.782070616881
73.64382934570312,2581.782070616881
73.74037909507751,2571.633593912423
73.84508109092712,2571.633593912423
73.96295094490051,2543.469371391088
74.06241178512573,2543.469371391088
74.12917041778564,2563.901903583772
74.24633860588074,2563.901903583772
74.36891078948975,2512.0842608384787
74.47687530517578,2512.0842608384787
74.57822012901306,2474.0926822669803
74.66156458854675,2474.0926822669803
74.75430870056152,2464.386724028364
74.83968925476074,2464.386724028364
74.92376446723938,2447.42168087773
74.99373149871826,2447.42168087773
75.10381078720093,2447.42168087773
75.22220826148987,2435.2901991054414
75.34569382667542,2435.2901991054414
75.44818902015686,2432.048562281206
75.53074645996094,2432.048562281206
75.6490638256073,2432.048562281206
75.75772976875305,2430.129990668036
75.89198136329651,2430.129990668036
76.00200533866882,2443.330170276575
76.08519506454468,2443.330170276575
76.1739718914032,2448.5622449612247
76.27683687210083,2448.5622449612247
76.38720345497131,2453.0820663517343
76.4628541469574,2453.0820663517343
76.57143902778625,2453.0820663517343
76.68715405464172,2454.4524469668045
76.76264977455139,2454.4524469668045
76.85610103607178,2454.4524469668045
76.96520590782166,2490.844866505824
77.09376001358032,2490.844866505824
77.2252950668335,2485.8963989624754
77.34328722953796,2485.8963989624754
77.44772577285767,2515.085814749263
77.58212971687317,2515.085814749263
77.69395327568054,2568.81760220954
77.77146220207214,2568.81760220954
77.87339067459106,2568.81760220954
78.02326011657715,2571.8881665329554
78.1298553943634,2571.8881665329554
78.27908539772034,2578.672630586144
78.39372825622559,2578.672630586144
78.4965169429779,2571.8012067816326
78.59744930267334,2571.8012067816326
78.67843532562256,2573.1252799067233
78.78063678741455,2573.1252799067233
78.88373041152954,2560.3710391024747
78.96282386779785,2560.3710391024747
79.06711077690125,2547.4118904389443
79.13948154449463,2547.4118904389443
79.2316358089447,2545.042391985096
79.34479784965515,2545.042391985096
79.44468665122986,2558.227238685824
79.57608246803284,2558.227238685824
79.68313241004944,2551.198607462769
79.79646611213684,2551.198607462769
79.91678595542908,2547.590500207204
80.0605034828186,2547.590500207204
80.21706247329712,2542.9511664437337
80.35050249099731,2542.9511664437337
80.4633948802948,2528.220375712402
80.55511927604675,2528.220375712402
80.66929316520691,2516.833707330562
80.77862286567688,2516.833707330562
80.86768436431885,2512.8590946005656
80.94846558570862,2512.8590946005656
81.05800247192383,2504.9068719642237
81.12682557106018,2504.9068719642237
81.25316977500916,2504.9068719642237
81.36889266967773,2484.7201211730016
81.4715838432312,2484.7201211730016
81.59069323539734,2457.690536326915
81.7006344795227,2457.690536326915
81.8117311000824,2421.7864216610787
81.92988872528076,2421.7864216610787
82.04564785957336,2403.4159664474428
82.15203475952148,2403.4159664474428
82.24081659317017,2348.7621756339445
82.32973670959473,2348.7621756339445
82.4285888671875,2275.49747747783
82.53100252151489,2275.49747747783
82.63215494155884,2261.584096930362
82.73061728477478,2261.584096930362
82.79251956939697,2247.8017060371117
82.89646458625793,2247.8017060371117
83.00898051261902,2229.667224310525
83.07372069358826,2229.667224310525
83.17253708839417,2229.667224310525
83.28345036506653,2198.7963999679314
83.40919756889343,2198.7963999679314
83.50797867774963,2189.362624195032
83.57194590568542,2189.362624195032
83.66629457473755,2189.362624195032
83.77498364448547,2180.677565333806
83.84164953231812,2180.677565333806
83.93279314041138,2181.911677040346
84.03213930130005,2181.911677040346
84.16157531738281,2188.1595477828755
84.27410244941711,2188.1595477828755
84.33989882469177,2184.404175945371
84.43192625045776,2184.404175945371
84.53050541877747,2170.6751954376696
84.6496307849884,2170.6751954376696
84.74733543395996,2163.662760271132
84.85129690170288,2163.662760271132
84.91192364692688,2148.8570492744448
85.02040362358093,2148.8570492744448
85.14171099662781,2139.3274282842876
85.26618027687073,2139.3274282842876
85.38980746269226,2134.267684691772
85.51887226104736,2134.267684691772
85.64925932884216,2138.6611964117737
85.76806831359863,2138.6611964117737
85.89281606674194,2123.33052198682
86.01325964927673,2123.33052198682
86.09931063652039,2121.371903116815
86.1735954284668,2121.371903116815
86.24102997779846,2121.371903116815
86.33132123947144,2118.320212331414
86.43976283073425,2118.320212331414
86.54844617843628,2140.8053932659327
86.66571950912476,2140.8053932659327
86.7782678604126,2139.41390908882
86.85423994064331,2139.41390908882
86.9424774646759,2151.5268731608985
87.03500604629517,2151.5268731608985
87.1630973815918,2149.8832934334873
87.2863461971283,2149.8832934334873
87.3969943523407,2148.2518900547175
87.51333522796631,2148.2518900547175
87.63106155395508,2161.141351741552
87.75007724761963,2161.141351741552
87.81500577926636,2168.7867630422115
87.90834093093872,2168.7867630422115
