Time (s),error_lateral,error_vertical,error_forward,real_forward_error
0.000926971435546875,43.3851318359375,1.351360371060126,-0.5301169843407543,-2.743190993504723
0.1013498306274414,48.46221923828125,1.2631590463921691,-0.5255331219804003,-2.7866183084648553
0.1995711326599121,47.376434326171875,1.2300247199674768,-0.5143824658278779,-2.8189009727462158
0.2999763488769531,41.689361572265625,1.3068791525012344,-0.4636148081918563,-2.8496300183568364
0.39926695823669434,41.689361572265625,1.5251526790397723,-0.4636148081918563,-2.8766042514687715
0.5026736259460449,20.26812744140625,1.0754494078333001,-0.38152412923871015,-2.892439625075069
0.5992381572723389,14.2900390625,0.6074472661952686,-0.2629676354589714,-2.8814603275590303
0.7032358646392822,12.5037841796875,0.30447166157686034,-0.2822631909904221,-2.852756925256879
0.7991561889648438,25.99688720703125,0.14576417311293485,-0.13383831201247087,-2.8161207531180237
0.9006123542785645,54.969879150390625,0.12641033870134702,0.13400643420149283,-2.7909731799881237
0.9998316764831543,54.969879150390625,0.04897278398740337,0.13400643420149283,-2.7679447498533762
1.1021232604980469,54.969879150390625,-0.16423594404809805,0.13400643420149283,-2.7314765857630245
1.1990694999694824,70.15711975097656,-0.2482327230915277,0.2106551464321278,-2.7022197495517886
1.3005213737487793,49.95098876953125,-0.11287190475150484,0.8556409862059375,-2.6873269593941793
1.410801887512207,13.98455810546875,-0.10431236817015793,0.6774949881146819,-2.6894054259938867
1.4994163513183594,-21.3653564453125,-0.05036144940316953,1.3190732144959032,-2.691603673174963
1.599299669265747,-21.3653564453125,-0.41857167579448545,1.3190732144959032,-2.7030259068707054
1.6994116306304932,-26.328125,-0.4002174307674142,1.2719567008069657,-2.7472091732171964
1.8005588054656982,-26.328125,-0.8295682882212262,1.2719567008069657,-2.8092578451243715
1.899489402770996,-7.08697509765625,-0.1507722801336162,0.9386315339505362,-2.8933415694922497
1.999547004699707,11.040252685546875,0.4842919298994567,0.7670153536056574,-3.006935147902373
2.099360466003418,28.78778076171875,0.8948596635626647,0.471901791133976,-3.130309995868135
2.199322462081909,28.64276123046875,1.1679052666621708,0.007317602656597977,-3.310068393346344
2.299316167831421,-1.063873291015625,1.2409718631085958,-0.20757815117965883,-3.4716109368798014
2.4012343883514404,-34.03314208984375,1.1820755243044412,-0.474579879820447,-3.6709842815899343
2.4988925457000732,-65.00192260742188,0.7563094654900883,-0.7172750498297846,-3.829478544836493
2.5993239879608154,-65.00192260742188,0.7500950350910565,-0.7172750498297846,-3.966672743038483
2.7016708850860596,-61.49847412109375,0.46392162322531205,-0.8402400590912729,-4.068180511012351
2.799858331680298,-30.529083251953125,0.29679445709922603,-0.9821835987558512,-4.161454821779915
2.8996217250823975,7.08648681640625,0.2170991163848947,-1.3397013308872818,-4.215620042958231
3.000196695327759,13.034210205078125,0.26532220482505,-1.4766198591069353,-4.221926073102589
3.099306344985962,13.034210205078125,0.34399336013683246,-1.4766198591069353,-4.273011673367162
3.2013065814971924,0.24609375,0.42665756761662216,-1.804750518379496,-4.309509359387692
3.3009085655212402,-38.056365966796875,0.2281751986882972,-1.9906584730296055,-4.33629756932171
3.401219606399536,-38.056365966796875,0.35735642109718896,-1.9906584730296055,-4.330066031755232
3.499631881713867,-55.0531005859375,0.20286478697392166,-2.0818231123783386,-4.321990535196379
3.5997366905212402,-45.0771484375,0.030529786941377188,-2.22689240081258,-4.321180907496417
3.6999330520629883,-23.847900390625,-0.05730712368154681,-2.2011564535938013,-4.313772497705306
3.7999680042266846,-23.847900390625,-0.13379293274769546,-2.2011564535938013,-4.303336612852689
3.899400472640991,4.984283447265625,-0.17853531271750273,-2.197940436212477,-4.301568081904082
3.999128580093384,4.984283447265625,-0.26545279395662646,-2.197940436212477,-4.26269050472103
4.100445032119751,1.38104248046875,-0.19817986490539927,-2.198005183203639,-4.24035246853779
4.199556350708008,-7.25616455078125,-0.16651487455781372,-2.152826071514853,-4.2185235498144715
4.299391746520996,-30.47161865234375,-0.13444437867307793,-2.1715185352613373,-4.183715341892462
4.4005231857299805,-31.203765869140625,-0.02010578946882855,-2.118057124015596,-4.199139550862112
