env_step,error_vertical,error_forward,error_lateral
1,0.5200182158915307,-0.22917898977920048,-0.0256109619140625
2,0.5200182158915307,-0.22917898977920048,-0.0256109619140625
3,0.4630744456806767,-0.20220604682050936,-0.05011138916015625
4,0.46924579465997057,-0.20220604682050936,-0.05011138916015625
5,0.4620168027252941,-0.18485938507025979,-0.038762105305989586
6,0.5456159560989425,-0.18485938507025979,-0.038762105305989586
7,0.47199248034503677,-0.18485938507025979,-0.033133748372395834
8,0.535435762597153,-0.16164744868542225,-0.033133748372395834
9,0.33537088379194246,-0.16164744868542225,-0.025271199544270834
10,0.3476144196332031,-0.13963440949445416,-0.025271199544270834
11,0.20973080803086608,-0.13963440949445416,0.022383015950520835
12,0.18809834274295037,-0.1016901550317213,0.022383015950520835
13,0.1589376503121681,-0.1016901550317213,0.022383015950520835
14,0.07646946279582925,-0.060640555222464254,0.010966084798177083
15,0.03484646088197395,-0.060640555222464254,0.010966084798177083
16,-0.002871166558944379,-0.013577920501317786,0.05765797932942708
17,-0.03484728069262738,-0.013577920501317786,0.05765797932942708
18,-0.0566716916985793,-0.013577920501317786,0.035944010416666665
19,-0.10920012235183803,0.03289478386995226,0.035944010416666665
20,-0.10936156233852884,0.03289478386995226,0.0437310791015625
21,-0.15841586340237757,0.07224072049762253,0.0437310791015625
22,-0.1948458580623023,0.07224072049762253,0.0437310791015625
23,-0.15844261519634473,0.11941079107848607,0.032138468424479164
24,-0.20334809556768693,0.11941079107848607,0.032138468424479164
25,-0.13356265937302353,0.11941079107848607,-0.0021820068359375
26,-0.1660316976020633,0.16454825719379618,-0.0021820068359375
27,-0.08853400492039086,0.16454825719379618,0.006351420084635417
28,-0.1060719395121971,0.2044777596915448,0.006351420084635417
29,-0.11343594958026276,0.2044777596915448,0.006351420084635417
30,-0.01902739320523082,0.26032794225556577,-0.03485921223958333
31,-0.01421167664173594,0.26032794225556577,-0.03485921223958333
32,0.060234170326338106,0.28184712094819986,-0.008048299153645834
33,0.07530699525726933,0.28184712094819986,-0.008048299153645834
34,0.11693167919504574,0.28184712094819986,-0.025413411458333333
35,0.14615480296161934,0.29595916736851735,-0.025413411458333333
36,0.14513192599240773,0.29595916736851735,-0.005741475423177083
37,0.1718525575514908,0.2771566172013904,-0.005741475423177083
38,0.14059221063047753,0.2771566172013904,0.00016255696614583335
39,0.16724758600710876,0.279677663421783,0.00016255696614583335
40,0.1841183158573987,0.279677663421783,0.00016255696614583335
41,0.0734411641389681,0.27859590200276374,0.004346923828125
42,0.08475858377918534,0.27859590200276374,0.004346923828125
43,0.10346121082431765,0.27859590200276374,0.004346923828125
44,0.1162298001992724,0.27859590200276374,0.004346923828125
45,0.023030413051993697,0.29097269082964994,0.0365283203125
46,0.019305341851827158,0.29097269082964994,0.0365283203125
