env_step,error_vertical,error_forward,error_lateral
1,0.5400006109899302,-0.24285194968900803,-0.03915934244791667
2,0.5400006109899302,-0.24285194968900803,-0.03915934244791667
3,0.5434858529483958,-0.2347015148664624,-0.03915934244791667
4,0.5041320867915001,-0.21179778306859354,-0.02577301025390625
5,0.5960330438563919,-0.21179778306859354,-0.02577301025390625
6,0.6194980359219088,-0.19841057969980747,-0.0310858154296875
7,0.7001109361077883,-0.19841057969980747,-0.0310858154296875
8,0.524730181714789,-0.16720749614677,-0.022482808430989584
9,0.5532924826379226,-0.16720749614677,-0.022482808430989584
10,0.330820209429529,-0.16720749614677,0.015735270182291667
11,0.3209827008213127,-0.1351879247095087,0.015735270182291667
12,0.19399921183330035,-0.1351879247095087,0.0122113037109375
13,0.15258864269476158,-0.10670484282380865,0.0122113037109375
14,0.1151282507397543,-0.10670484282380865,0.0122113037109375
15,0.06188207280723881,-0.07851730058312012,0.05865743001302083
16,0.03629110996905487,-0.07851730058312012,0.05865743001302083
17,0.01934438037944964,-0.04305312739192635,0.046635030110677086
18,-0.00596052375456504,-0.04305312739192635,0.046635030110677086
19,-0.11087621901098121,0.0009203546303808707,0.052644449869791665
20,-0.24197615808136524,0.0009203546303808707,0.052644449869791665
21,-0.23110494678579027,0.0009203546303808707,0.04727376302083333
22,-0.33189295665928126,0.023016273138915855,0.04727376302083333
23,-0.17562034884747826,0.023016273138915855,0.020709940592447917
24,-0.283005703098449,0.07561101529875014,0.020709940592447917
25,-0.3413618953054366,0.07561101529875014,0.020709940592447917
26,-0.11958391183864552,0.11985965827290124,0.021700846354166668
27,-0.11829275974205068,0.11985965827290124,0.021700846354166668
28,0.07722652742387981,0.17810417669460699,-0.012926025390625
29,0.11980120010524474,0.17810417669460699,-0.012926025390625
30,0.22664556596458835,0.21709318474485406,-0.004336446126302083
31,0.30444515667625005,0.21709318474485406,-0.004336446126302083
32,0.3109519989518837,0.21709318474485406,-0.024715169270833334
33,0.3899304533456583,0.2448181426375624,-0.024715169270833334
34,0.29466608901970687,0.2448181426375624,-0.013444620768229167
35,0.334233866400054,0.24874272999092217,-0.013444620768229167
36,0.2190950754089434,0.24874272999092217,-0.00854461669921875
37,0.2302842712368275,0.24788730621034816,-0.00854461669921875
38,0.23177496366129183,0.24788730621034816,-0.00854461669921875
39,0.1409818954408024,0.26365543175975903,-0.0013157145182291668
40,0.137746849618501,0.26365543175975903,-0.0013157145182291668
41,0.09461169049616405,0.2605026039558771,0.022759908040364582
42,0.09376439400429491,0.2605026039558771,0.022759908040364582
43,0.04846567977261528,0.2753624152122105,0.019788004557291666
44,0.05044526433606989,0.2753624152122105,0.019788004557291666
45,0.019045624691420224,0.2753624152122105,0.04281697591145833
46,0.02296115704405135,0.26015333253016903,0.04281697591145833
47,-0.009680163308815173,0.26015333253016903,0.036321004231770836
48,-0.003492969167809772,0.2280732937444363,0.036321004231770836
49,0.0023035457571381978,0.2280732937444363,0.036321004231770836
50,-0.018163918859572307,0.20404987522146856,0.03431783040364583
51,-0.012318695282149574,0.20404987522146856,0.03431783040364583
52,-0.022926269914813162,0.2013474030372273,0.02453857421875
53,-0.014889860484802104,0.2013474030372273,0.02453857421875
54,-0.02975098353606303,0.2013474030372273,0.006981913248697917
55,-0.021520792009705646,0.1905254560411258,0.006981913248697917
56,-0.020120271770270724,0.1905254560411258,0.0129052734375
57,-0.014656039014012176,0.19122191940690603,0.0129052734375
58,-0.011265484120849625,0.19122191940690603,0.0129052734375
59,-0.0027340525696969,0.17840683774435706,-0.00402099609375
60,0.0002625041616886077,0.17840683774435706,-0.00402099609375
61,0.006220950639886643,0.16791013167340507,0.0053253173828125
62,0.008339406381900762,0.16791013167340507,0.0053253173828125
63,0.017599729331576316,0.11965558146474975,-0.004949951171875
64,0.020991249461902454,0.11965558146474975,-0.004949951171875
65,0.04066238964120638,0.11965558146474975,0.0064661661783854164
66,0.045104079249215674,0.0886186699930156,0.0064661661783854164
67,0.05759021703189665,0.0886186699930156,0.0031355794270833334
68,0.05783116505922428,0.05527399368340702,0.0031355794270833334
69,0.05783116505922428,0.05527399368340702,0.0031355794270833334
70,0.06616525717318696,0.05527399368340702,0.0031355794270833334
71,0.06616525717318696,0.05527399368340702,0.0031355794270833334
72,0.044207445818887435,0.05527399368340702,0.007364400227864583
73,0.057855357141911104,0.019275154105190984,0.007364400227864583
74,0.08172884140155305,0.019275154105190984,0.007364400227864583
75,0.110530007593467,0.019275154105190984,0.007364400227864583
76,0.11063103074802252,0.019275154105190984,0.02105133056640625
77,0.1557073469004737,-0.010445309904388633,0.02105133056640625
78,0.14935290655093433,-0.010445309904388633,0.0348553466796875
79,0.171126106486424,-0.0515330648101453,0.0348553466796875
80,0.18182983292373975,-0.0515330648101453,0.0348553466796875
81,0.16757174720495976,-0.0515330648101453,0.024069925944010417
82,0.22244705679741839,-0.06968144328033676,0.024069925944010417
83,0.2556492539928175,-0.06968144328033676,0.05896993001302083
84,0.27488003858062976,-0.11942224582657945,0.05896993001302083
85,0.21782195085863873,-0.11942224582657945,0.0668689219156901
86,0.2428031935418185,-0.212843626632093,0.0668689219156901
87,0.23007260188171033,-0.212843626632093,0.10418223063151041
88,0.23939123952214597,-0.26590245414843827,0.10418223063151041
89,0.24392623859552195,-0.26590245414843827,0.10418223063151041
90,0.09039314641199919,-0.29621248381053067,0.14191591898600261
91,0.06675765072103622,-0.29621248381053067,0.14191591898600261
92,-0.0454456261675396,-0.3170217668950961,0.1493695322672526
93,-0.07342434363137706,-0.3170217668950961,0.1493695322672526
94,-0.16331692085457405,-0.3300175398038987,0.16435951232910156
95,-0.18125479027782235,-0.3300175398038987,0.16435951232910156
96,-0.20491016159309722,-0.3300175398038987,0.13509742736816407
97,-0.2161778395509482,-0.33496967465419103,0.13509742736816407
