env_step,error_vertical,error_forward,error_lateral
1,0.5775600572962476,-0.22728241786642567,-0.02323343912760417
2,0.5775600572962476,-0.22728241786642567,-0.02323343912760417
3,0.4474203829128175,-0.2425974405153688,-0.03305257161458333
4,0.4654223789029165,-0.19948934156249543,-0.03305257161458333
5,0.5025740921672008,-0.19948934156249543,-0.03305257161458333
6,0.5298874663912915,-0.19948934156249543,-0.04944244384765625
7,0.6399633401048822,-0.17229437956038907,-0.04944244384765625
8,0.4816647556422608,-0.17229437956038907,0.044252115885416665
9,0.5497338189247641,-0.1553172030071559,0.044252115885416665
10,0.3404617455033123,-0.1553172030071559,0.18191945393880207
11,0.34813866220156536,-0.117565154764397,0.18191945393880207
12,0.19678452320363476,-0.117565154764397,0.33377950032552084
13,0.16461726919973974,-0.08858870256264151,0.33377950032552084
14,0.1233155499157504,-0.08858870256264151,0.33377950032552084
15,0.04894463018064412,-0.05476206575970188,0.5235745366414388
16,0.004756878369725729,-0.05476206575970188,0.5235745366414388
17,0.039868891886652894,-0.018474294386825907,0.5637162272135416
18,0.0010243991490616806,-0.018474294386825907,0.5637162272135416
19,0.03734070619116222,0.029733402357901673,0.5314302571614583
20,0.0017906810111264625,0.029733402357901673,0.5314302571614583
21,-0.03952898850274873,0.050311603027596075,0.3859147135416667
22,-0.07940375512185782,0.050311603027596075,0.3859147135416667
23,-0.09939561164267093,0.07336174789174232,0.23406504313151041
24,-0.1431668673861101,0.07336174789174232,0.23406504313151041
25,-0.18697189300943737,0.07336174789174232,0.23406504313151041
26,-0.17028457246620285,0.07336174789174232,0.07845621744791667
27,-0.22487268433743543,0.11843273826930689,0.07845621744791667
28,-0.156468028891086,0.14818190758815808,-0.033240966796875
29,-0.18896267961695604,0.14818190758815808,-0.033240966796875
30,-0.12904126182517886,0.19219841583304142,-0.0036045328776041666
31,-0.14313073819358157,0.19219841583304142,-0.0036045328776041666
32,-0.020123378031752487,0.223187329401773,0.069544677734375
33,0.017467113789458893,0.223187329401773,0.069544677734375
34,0.04502516192814149,0.223187329401773,0.22517491658528646
35,0.12926472325899455,0.26253248656619577,0.22517491658528646
36,0.23122433218396238,0.26253248656619577,0.22517491658528646
37,0.23393520136681278,0.3252192876342881,0.37813817342122397
38,0.28970891165261653,0.3252192876342881,0.37813817342122397
39,0.1812536041265793,0.33010557170968435,0.5226883443196615
40,0.2251598245806482,0.33010557170968435,0.5226883443196615
41,0.11296377938322881,0.31598465468696424,0.5980164082845052
42,0.11516114357128383,0.31598465468696424,0.5980164082845052
43,-0.03650865206052957,0.31875187100401203,0.5076658630371094
44,-0.07310474835683878,0.31875187100401203,0.5076658630371094
45,-0.14944556977409879,0.31875187100401203,0.37607406616210937
46,-0.22884735170607112,0.33083208071751646,0.37607406616210937
47,-0.251146645209764,0.33083208071751646,0.19628110249837238
48,-0.33412836246755945,0.32188016129264296,0.19628110249837238
49,-0.40507794997797486,0.32188016129264296,0.19628110249837238
50,-0.30892354584431925,0.32414954770362625,0.054947916666666666
51,-0.3698596663921143,0.32414954770362625,0.054947916666666666
52,-0.22115306062909915,0.31632986610623837,-0.016263326009114582
53,-0.21860482760929606,0.31632986610623837,-0.016263326009114582
54,-0.08638663427479548,0.31632986610623837,0.025730997721354166
55,-0.02299796337128977,0.3035175980110425,0.025730997721354166
56,0.054820729810916125,0.3035175980110425,0.148753662109375
57,0.1463499362051986,0.29429238355944753,0.148753662109375
58,0.16281012982524787,0.29429238355944753,0.29301111857096357
59,0.2761500614011962,0.27643828385870495,0.29301111857096357
60,0.3541907595116103,0.27643828385870495,0.29301111857096357
61,0.20179746593618028,0.26032794225556577,0.4804258219401042
62,0.25741719500198396,0.26032794225556577,0.4804258219401042
63,0.13374262824789887,0.3299093663409396,0.5603329467773438
64,0.14004657056907072,0.3299093663409396,0.5603329467773438
65,0.12972957176559602,0.3299093663409396,0.5603329467773438
66,-0.04535112773646748,0.3299093663409396,0.5407963562011718
67,-0.0550484556728058,0.34405900012010626,0.5407963562011718
68,-0.11342994709711043,0.34405900012010626,0.5407963562011718
69,-0.1957753751833643,0.34405900012010626,0.41501576741536456
70,-0.33235605920289635,0.325550315464435,0.41501576741536456
71,-0.4635661934571892,0.325550315464435,0.41501576741536456
72,-0.3871117568413331,0.28619169937309885,0.26557159423828125
73,-0.4935166817689604,0.28619169937309885,0.26557159423828125
74,-0.3413742990239971,0.2584449023774038,0.11799336751302084
75,-0.3797209353133072,0.2584449023774038,0.11799336751302084
76,-0.17770394578680293,0.1747856752998742,-0.0226324462890625
77,-0.17266768125234103,0.1747856752998742,-0.0226324462890625
78,-0.033057420799265734,0.1747856752998742,-0.035256754557291665
79,0.054500342387520516,0.15036500703186806,-0.035256754557291665
80,0.12014576566849954,0.15036500703186806,0.055449422200520834
81,0.2562408017965815,0.07461015064936638,0.055449422200520834
82,0.33674741252984164,0.07461015064936638,0.055449422200520834
83,0.3439886124629171,0.07461015064936638,0.2053515625
84,0.47412858020124077,0.0407384038185612,0.2053515625
85,0.40601394810757685,0.0407384038185612,0.4028842163085937
86,0.46923895460418585,0.03419373739840914,0.4028842163085937
87,0.4937254489809954,0.03419373739840914,0.4028842163085937
88,0.33523768357881495,-0.02566741330172806,0.5668975702921549
89,0.3183054146025586,-0.02566741330172806,0.5668975702921549
90,0.2613805826680578,-0.15615710489859036,0.6460208702087402
91,0.24098441255988076,-0.15615710489859036,0.6460208702087402
92,0.2355646851811314,-0.2099459412717024,0.5526983642578125
93,0.22802058339335157,-0.2099459412717024,0.5526983642578125
94,0.16632567282527863,-0.2349349217094614,0.39353363037109373
95,0.1659130305270017,-0.2349349217094614,0.39353363037109373
96,0.1138739739500449,-0.2349349217094614,0.22974934895833332
97,0.11201940854251269,-0.2555379256364507,0.22974934895833332
98,0.10990199448042778,-0.2555379256364507,0.22974934895833332
99,0.10252986719495831,-0.2555379256364507,0.22974934895833332
100,0.04274465324261298,-0.2555379256364507,0.0762115732828776
101,0.03231789142853633,-0.26028632302226296,0.0762115732828776
102,0.0077954890742357,-0.26028632302226296,0.010346476236979167
103,-0.003530457350299582,-0.2656857747427037,0.010346476236979167
104,-0.012905878512276257,-0.2656857747427037,0.010346476236979167
105,-0.0318722479929194,-0.2554823903674688,0.07404388427734375
106,-0.03850255193670759,-0.2554823903674688,0.07404388427734375
107,-0.05413624310519427,-0.2554823903674688,0.18640912373860677
108,-0.059382805374350395,-0.23540134815292757,0.18640912373860677
109,-0.05361066037292707,-0.23540134815292757,0.3450990295410156
110,-0.05552960241175887,-0.19013625538222145,0.3450990295410156
111,-0.05552960241175887,-0.19013625538222145,0.3450990295410156
112,-0.05968054175389597,-0.19013625538222145,0.3450990295410156
113,-0.05296113154423578,-0.19013625538222145,0.5071551005045573
114,-0.07925228348516257,-0.0526118020470665,0.5071551005045573
115,-0.09612177030225612,-0.0526118020470665,0.5071551005045573
116,-0.059351897193066105,0.05078898921382291,0.5813978576660156
117,-0.045461629862000946,0.05078898921382291,0.49442891438802083
118,-0.12253560907828313,0.13826695890210416,0.49442891438802083
119,-0.24748953274192187,0.13826695890210416,0.49442891438802083
120,-0.2601560571115868,0.13826695890210416,0.3444256083170573
121,-0.36347587163058315,0.13826695890210416,0.3444256083170573
122,-0.2766585112122999,0.13826695890210416,0.18087890625
123,-0.4132565634985203,0.23855974708777938,0.18087890625
124,-0.24042713058303983,0.23855974708777938,0.030244649251302082
125,-0.29769278611586275,0.2736808107898605,0.030244649251302082
126,-0.3207341977682145,0.2736808107898605,0.030244649251302082
127,-0.1303614485346568,0.3972039748883973,-0.045694071451822915
128,-0.07477682638925837,0.3972039748883973,-0.045694071451822915
129,-0.005405054221995519,0.3972039748883973,0.0036406453450520833
130,0.09952006480720804,0.43179536528415285,0.0036406453450520833
131,0.14112208406306395,0.43179536528415285,0.118138427734375
132,0.26197499279974623,0.4913561495730523,0.118138427734375
133,0.34632135678883086,0.4913561495730523,0.118138427734375
