episode,env_step,train_step,ver_reward(avg100env),fwd_reward(avg100env),lat_reward(avg100env),ver_reward(episode),fwd_reward(episode),lat_reward(episode)
1,6500,3007,-0.0588,-1.1638,-0.2586,-0.4589,-0.9188,-0.3288
1,6600,3034,-0.2983,-0.9591,-0.2693,-0.4565,-0.9194,-0.3279
1,6700,3058,-0.9541,-0.6082,-0.0714,-0.4639,-0.9147,-0.3241
1,6800,3083,-0.3008,-0.7941,-0.0967,-0.4615,-0.9130,-0.3208
1,6900,3109,-0.2138,-0.8943,-0.0656,-0.4579,-0.9127,-0.3171
1,7000,3134,-0.0621,-0.6421,-0.0928,-0.4523,-0.9088,-0.3139
1,7100,3158,-0.0736,-0.3032,-0.1274,-0.4469,-0.9003,-0.3112
1,7200,3184,-0.0734,-0.6101,-0.1254,-0.4418,-0.8963,-0.3087
1,7300,3209,-0.1716,-0.7371,-0.1070,-0.4381,-0.8941,-0.3059
1,7400,3234,-0.1098,-0.8800,-0.1381,-0.4336,-0.8939,-0.3036
1,7500,3264,-0.3423,-0.7870,-0.2224,-0.4324,-0.8925,-0.3025
1,7600,3290,-0.5013,-0.6989,-0.3218,-0.4333,-0.8899,-0.3028
1,7700,3316,-0.9617,-0.4188,-0.1914,-0.4402,-0.8838,-0.3014
1,7800,3341,-0.2554,-0.4609,-0.1064,-0.4378,-0.8784,-0.2989
1,7900,3366,-0.7329,-0.4578,-0.1238,-0.4415,-0.8731,-0.2966
1,8000,3392,-0.7997,-0.6488,-0.1110,-0.4460,-0.8702,-0.2943
1,8100,3423,-0.3949,-1.0064,-0.1090,-0.4454,-0.8719,-0.2920
1,8200,3448,-0.1394,-0.8628,-0.0514,-0.4417,-0.8718,-0.2891
1,8300,3473,-0.2969,-0.3927,-0.1043,-0.4399,-0.8660,-0.2869
1,8400,3498,-0.2099,-0.0189,-0.1091,-0.4372,-0.8560,-0.2847
1,8500,3530,-0.2248,-0.6377,-0.3233,-0.4347,-0.8534,-0.2852
1,8600,3651,-0.0775,-1.3333,-0.4847,-0.4305,-0.8590,-0.2875
1,8700,3971,-0.3126,-1.6967,-0.4776,-0.4292,-0.8686,-0.2897
1,8800,4003,-0.5874,-1.1009,-0.3456,-0.4310,-0.8712,-0.2903
1,8900,4028,-0.0608,-0.9932,-0.1549,-0.4268,-0.8726,-0.2888
1,9000,4057,-0.4166,-1.3771,-0.2156,-0.4267,-0.8782,-0.2880
1,9100,4093,-0.3226,-1.3951,-0.6271,-0.4255,-0.8839,-0.2917
1,9200,4122,-0.4297,-1.4749,-0.4354,-0.4256,-0.8903,-0.2933
1,9300,4147,-0.3849,-1.0160,-0.2865,-0.4251,-0.8917,-0.2932
1,9400,4172,-0.5368,-0.2956,-0.1948,-0.4263,-0.8853,-0.2922
1,9500,4197,-0.1254,-0.8075,-0.2137,-0.4232,-0.8845,-0.2913
1,9600,4222,-0.1425,-0.5500,-0.4330,-0.4202,-0.8810,-0.2928
1,9700,4247,-0.0816,-0.3046,-0.4264,-0.4168,-0.8751,-0.2942
1,9800,4275,-0.1039,-0.9577,-0.3150,-0.4136,-0.8759,-0.2944
1,9900,4300,-0.0466,-1.0262,-0.1673,-0.4099,-0.8774,-0.2931
1,10000,4328,-0.0931,-0.9901,-0.5438,-0.4067,-0.8786,-0.2956
1,10100,4353,-0.0916,-1.0125,-0.4819,-0.4036,-0.8799,-0.2975
1,10200,4383,-0.1593,-1.2106,-0.5429,-0.4012,-0.8831,-0.2999
1,10300,4455,-0.1101,-1.3850,-0.5067,-0.3983,-0.8880,-0.3019
1,10400,4621,-0.2261,-1.4468,-0.5752,-0.3967,-0.8934,-0.3045
1,10500,4697,-0.1051,-1.2381,-0.6637,-0.3939,-0.8967,-0.3079
1,10600,4722,-0.2335,-0.9863,-0.4120,-0.3924,-0.8975,-0.3089
1,10700,4747,-0.0398,-1.0005,-0.1789,-0.3891,-0.8985,-0.3077
1,10800,4772,-0.0360,-0.2976,-0.2250,-0.3858,-0.8929,-0.3069
1,10900,4797,-0.1111,-0.1238,-0.3646,-0.3833,-0.8859,-0.3075
1,11000,4822,-0.2031,-0.2581,-0.3427,-0.3817,-0.8802,-0.3078
1,11100,4847,-0.1019,-0.7898,-0.1698,-0.3792,-0.8793,-0.3066
1,11200,4872,-0.1325,-0.8088,-0.1873,-0.3770,-0.8787,-0.3055
1,11300,4897,-0.2588,-0.8324,-0.4734,-0.3759,-0.8783,-0.3070
1,11400,4923,-0.0915,-0.8405,-0.3268,-0.3734,-0.8780,-0.3071
1,11500,4950,-0.0631,-0.8285,-0.2241,-0.3707,-0.8775,-0.3064
1,11600,5031,-0.2768,-1.1290,-0.3775,-0.3699,-0.8797,-0.3070
1,11700,5301,-0.1014,-1.5749,-0.6636,-0.3676,-0.8856,-0.3101
1,11800,5418,-0.0876,-1.3734,-0.4942,-0.3652,-0.8898,-0.3116
1,11900,5443,-0.0488,-1.4264,-0.3900,-0.3626,-0.8943,-0.3123
1,12000,5468,-0.0883,-1.0462,-0.4033,-0.3603,-0.8956,-0.3131
1,12100,5493,-0.0467,-0.7054,-0.3074,-0.3577,-0.8940,-0.3130
1,12200,5518,-0.1053,-0.5947,-0.2920,-0.3556,-0.8915,-0.3128
1,12300,5543,-0.1005,-0.3811,-0.2857,-0.3536,-0.8874,-0.3126
1,12400,5568,-0.2880,-0.2197,-0.1739,-0.3530,-0.8820,-0.3115
1,12500,5593,-0.1122,-0.0840,-0.5219,-0.3511,-0.8756,-0.3132
1,12600,5618,-0.1812,-0.1403,-0.5358,-0.3497,-0.8698,-0.3150
1,12700,5643,-0.1438,-0.3054,-0.2838,-0.3481,-0.8653,-0.3147
1,12800,5668,-0.1672,-0.3035,-0.3902,-0.3467,-0.8609,-0.3153
1,12900,5693,-0.0961,-0.2034,-0.5896,-0.3448,-0.8558,-0.3174
1,13000,5718,-0.0954,-0.3825,-0.2366,-0.3429,-0.8522,-0.3168
1,13100,5747,-0.0903,-0.8132,-0.4599,-0.3409,-0.8519,-0.3179
1,13200,5913,-0.1126,-1.5404,-0.6230,-0.3392,-0.8571,-0.3202
1,13300,6037,-0.2794,-1.6093,-0.6445,-0.3387,-0.8628,-0.3226
1,13400,6062,-0.0546,-1.1301,-0.5337,-0.3366,-0.8648,-0.3242
1,13500,6092,-0.0811,-1.2098,-0.6547,-0.3347,-0.8673,-0.3267
1,13600,6119,-0.0649,-0.9122,-0.7448,-0.3327,-0.8677,-0.3297
1,13700,6147,-0.0649,-0.7380,-0.5874,-0.3308,-0.8667,-0.3316
1,13800,6177,-0.1493,-0.9370,-0.4656,-0.3295,-0.8672,-0.3326
1,13900,6203,-0.0924,-0.9916,-0.6074,-0.3278,-0.8681,-0.3346
1,14000,6228,-0.0804,-0.5634,-0.6266,-0.3260,-0.8659,-0.3367
1,14100,6253,-0.1074,-0.1306,-0.6517,-0.3245,-0.8607,-0.3389
1,14200,6278,-0.1540,-0.3056,-0.6556,-0.3233,-0.8568,-0.3411
1,14300,6304,-0.0722,-0.6087,-0.5764,-0.3215,-0.8551,-0.3428
1,14400,6329,-0.0455,-0.3512,-0.5115,-0.3196,-0.8516,-0.3439
1,14500,6353,-0.0831,-0.4326,-0.3186,-0.3180,-0.8487,-0.3438
1,14600,6378,-0.0436,-0.9041,-0.2050,-0.3161,-0.8491,-0.3428
1,14700,6404,-0.0818,-0.7166,-0.4100,-0.3145,-0.8482,-0.3433
1,14800,6428,-0.0596,-0.8183,-0.2984,-0.3128,-0.8480,-0.3430
1,14900,6454,-0.0563,-0.8426,-0.3457,-0.3110,-0.8479,-0.3430
1,15000,6478,-0.0940,-0.9657,-0.1882,-0.3096,-0.8487,-0.3420
1,15100,6503,-0.0547,-0.7687,-0.4758,-0.3079,-0.8482,-0.3428
1,15200,6528,-0.0858,-0.7260,-0.2895,-0.3064,-0.8474,-0.3425
1,15300,6553,-0.1080,-0.7524,-0.2391,-0.3051,-0.8468,-0.3418
1,15400,6578,-0.0808,-0.6027,-0.5438,-0.3037,-0.8452,-0.3431
1,15500,6603,-0.2605,-0.4336,-0.5077,-0.3034,-0.8425,-0.3442
1,15600,6628,-0.0816,-0.6188,-0.2674,-0.3020,-0.8411,-0.3437
1,15700,6653,-0.1214,-0.6987,-0.6819,-0.3008,-0.8402,-0.3459
1,15800,6679,-0.1016,-0.6905,-0.6445,-0.2996,-0.8392,-0.3477
1,15900,6704,-0.0688,-0.8305,-0.3675,-0.2981,-0.8392,-0.3479
1,16000,6728,-0.0230,-1.1743,-0.1877,-0.2964,-0.8413,-0.3469
1,16100,6753,-0.0700,-1.2035,-0.1796,-0.2950,-0.8435,-0.3458
1,16200,6778,-0.0652,-0.9257,-0.1919,-0.2936,-0.8440,-0.3449
1,16300,6803,-0.0841,-0.9223,-0.2090,-0.2923,-0.8445,-0.3440
1,16400,6828,-0.0409,-1.1959,-0.1532,-0.2908,-0.8467,-0.3429
1,16500,6853,-0.0945,-1.0875,-0.1999,-0.2896,-0.8481,-0.3420
1,16600,6879,-0.0611,-1.2480,-0.2155,-0.2882,-0.8505,-0.3412
1,16700,6903,-0.0615,-1.1039,-0.3523,-0.2868,-0.8520,-0.3413
1,16800,6928,-0.0665,-1.1582,-0.4593,-0.2855,-0.8539,-0.3420
1,16900,6954,-0.0279,-0.8992,-0.4053,-0.2840,-0.8541,-0.3424
1,17000,6978,-0.1239,-0.8944,-0.2166,-0.2831,-0.8544,-0.3417
1,17100,7004,-0.0852,-1.1423,-0.3044,-0.2819,-0.8560,-0.3414
1,17200,7028,-0.1419,-0.8570,-0.1776,-0.2811,-0.8561,-0.3405
1,17300,7053,-0.0746,-0.5502,-0.1262,-0.2799,-0.8543,-0.3392
1,17400,7078,-0.0741,-0.4912,-0.1587,-0.2787,-0.8522,-0.3382
1,17500,7103,-0.0476,-0.6910,-0.1689,-0.2774,-0.8513,-0.3372
1,17600,7128,-0.0849,-0.9114,-0.1663,-0.2763,-0.8516,-0.3363
1,17700,7153,-0.3022,-0.6413,-0.1971,-0.2764,-0.8504,-0.3355
1,17800,7178,-0.2140,-0.8505,-0.3925,-0.2761,-0.8504,-0.3358
1,17900,7203,-0.1410,-0.8738,-0.1968,-0.2753,-0.8506,-0.3350
1,18000,7228,-0.1587,-0.8214,-0.1977,-0.2747,-0.8504,-0.3343
1,18100,7253,-0.1124,-0.7384,-0.2570,-0.2738,-0.8498,-0.3338
1,18200,7278,-0.0778,-0.9231,-0.2198,-0.2727,-0.8502,-0.3332
1,18300,7303,-0.0381,-0.7684,-0.1813,-0.2714,-0.8497,-0.3324
1,18400,7328,-0.0819,-0.7615,-0.1436,-0.2704,-0.8493,-0.3314
1,18500,7353,-0.0523,-0.7355,-0.1560,-0.2692,-0.8486,-0.3304
1,18600,7379,-0.0632,-0.6968,-0.1795,-0.2681,-0.8478,-0.3296
1,18700,7403,-0.0341,-0.7481,-0.2001,-0.2669,-0.8473,-0.3289
1,18800,7428,-0.0223,-0.7131,-0.1620,-0.2656,-0.8466,-0.3280
1,18900,7453,-0.0486,-0.2899,-0.2093,-0.2644,-0.8436,-0.3274
1,19000,7478,-0.1228,-0.6363,-0.2178,-0.2637,-0.8425,-0.3268
1,19100,7503,-0.4565,-0.7245,-0.1859,-0.2647,-0.8419,-0.3261
1,19200,7528,-0.0745,-0.7676,-0.1923,-0.2637,-0.8415,-0.3254
1,19300,7553,-0.1265,-0.8834,-0.2011,-0.2630,-0.8418,-0.3247
1,19400,7578,-0.0443,-0.8831,-0.2334,-0.2618,-0.8420,-0.3243
1,19500,7603,-0.0787,-0.7230,-0.3691,-0.2609,-0.8414,-0.3245
1,19600,7629,-0.0896,-0.7166,-0.1933,-0.2600,-0.8407,-0.3238
1,19700,7653,-0.0721,-0.5312,-0.1811,-0.2591,-0.8391,-0.3231
1,19800,7678,-0.0594,-0.8805,-0.2129,-0.2581,-0.8394,-0.3225
1,19900,7703,-0.1147,-0.9791,-0.1776,-0.2574,-0.8401,-0.3218
1,20000,7728,-0.0411,-1.1165,-0.1845,-0.2563,-0.8414,-0.3211
1,20100,7753,-0.0809,-0.8514,-0.1875,-0.2554,-0.8415,-0.3205
1,20200,7778,-0.1651,-0.7348,-0.1882,-0.2550,-0.8410,-0.3198
1,20300,7803,-0.1239,-0.3991,-0.1682,-0.2543,-0.8388,-0.3191
1,20400,7828,-0.0827,-0.7797,-0.2033,-0.2535,-0.8385,-0.3185
1,20500,7853,-0.0748,-0.7711,-0.3766,-0.2526,-0.8382,-0.3188
1,20600,7878,-0.0853,-0.3745,-0.2206,-0.2518,-0.8359,-0.3183
1,20700,7903,-0.0854,-0.5104,-0.1894,-0.2510,-0.8343,-0.3177
1,20800,7928,-0.0855,-0.8825,-0.2080,-0.2502,-0.8346,-0.3171
1,20900,7953,-0.1158,-0.7095,-0.2152,-0.2495,-0.8340,-0.3167
1,21000,7978,-0.0750,-0.5183,-0.2569,-0.2487,-0.8325,-0.3164
1,21100,8003,-0.0505,-0.8782,-0.4613,-0.2478,-0.8327,-0.3171
1,21200,8028,-0.0546,-0.8152,-0.3913,-0.2469,-0.8326,-0.3174
1,21300,8053,-0.0541,-0.5755,-0.2910,-0.2460,-0.8314,-0.3173
1,21400,8078,-0.0721,-0.7821,-0.2151,-0.2451,-0.8312,-0.3168
1,21500,8103,-0.0899,-0.8607,-0.2300,-0.2444,-0.8313,-0.3164
1,21600,8128,-0.0505,-0.7504,-0.2214,-0.2435,-0.8309,-0.3160
1,21700,8152,-0.0212,-0.2161,-0.2270,-0.2425,-0.8281,-0.3156
1,21800,8178,-0.0536,-0.3260,-0.4988,-0.2416,-0.8258,-0.3164
1,21900,8203,-0.0447,-0.2447,-0.2264,-0.2407,-0.8231,-0.3160
1,22000,8228,-0.0920,-0.1006,-0.2314,-0.2401,-0.8199,-0.3156
1,22100,8253,-0.1291,-0.4459,-0.3123,-0.2396,-0.8182,-0.3156
1,22200,8279,-0.1103,-0.6583,-0.2214,-0.2390,-0.8174,-0.3152
1,22300,8303,-0.0252,-0.7216,-0.3916,-0.2380,-0.8170,-0.3155
1,22400,8328,-0.0517,-0.6729,-0.5781,-0.2372,-0.8164,-0.3167
1,22500,8353,-0.0876,-1.0991,-0.5489,-0.2365,-0.8176,-0.3177
1,22600,8378,-0.1326,-1.0565,-0.4736,-0.2361,-0.8187,-0.3184
1,22700,8401,-0.0587,-1.1694,-0.3220,-0.2353,-0.8202,-0.3184
1,22800,8426,-0.0613,-1.0856,-0.2214,-0.2345,-0.8214,-0.3180
1,22900,8452,-0.0946,-0.8023,-0.2050,-0.2339,-0.8213,-0.3175
1,23000,8477,-0.1281,-0.2635,-0.1977,-0.2334,-0.8189,-0.3170
1,23100,8503,-0.1020,-0.3151,-0.1831,-0.2329,-0.8167,-0.3164
1,23200,8528,-0.0543,-0.7655,-0.2010,-0.2321,-0.8165,-0.3159
1,23300,8553,-0.0714,-0.6295,-0.1965,-0.2314,-0.8157,-0.3154
1,23400,8577,-0.0375,-1.0470,-0.1912,-0.2306,-0.8167,-0.3149
1,23500,8603,-0.0528,-0.8314,-0.1869,-0.2298,-0.8167,-0.3143
1,23600,8628,-0.0655,-0.1794,-0.2693,-0.2291,-0.8140,-0.3141
1,23700,8652,-0.0723,-0.3808,-0.2726,-0.2285,-0.8122,-0.3139
1,23800,8674,-0.0405,-0.5931,-0.4591,-0.2277,-0.8113,-0.3146
1,23900,8698,-0.0258,-0.4607,-0.3192,-0.2268,-0.8098,-0.3146
1,24000,8724,-0.0604,-0.5780,-0.1985,-0.2261,-0.8089,-0.3141
1,24100,8748,-0.0480,-0.1988,-0.1974,-0.2254,-0.8063,-0.3136
1,24200,8774,-0.0674,-0.4539,-0.1986,-0.2247,-0.8049,-0.3131
1,24300,8799,-0.0701,-0.3078,-0.4059,-0.2241,-0.8028,-0.3135
1,24400,8823,-0.0590,-0.2197,-0.4227,-0.2234,-0.8004,-0.3140
1,24500,8849,-0.0600,-0.0891,-0.3453,-0.2228,-0.7975,-0.3141
1,24600,8871,-0.0227,-0.3150,-0.4171,-0.2220,-0.7956,-0.3145
1,24700,8897,-0.0536,-0.1560,-0.5456,-0.2213,-0.7930,-0.3154
1,24800,8920,-0.1279,-0.1504,-0.2477,-0.2209,-0.7904,-0.3152
1,24900,8949,-0.1015,-0.1676,-0.3600,-0.2204,-0.7879,-0.3153
1,25000,8972,-0.0812,-0.1341,-0.3125,-0.2199,-0.7853,-0.3153
1,25100,8993,-0.1112,-0.1253,-0.3133,-0.2194,-0.7826,-0.3153
1,25200,9018,-0.0386,-0.2230,-0.2939,-0.2187,-0.7804,-0.3152
1,25300,9043,-0.0335,-0.2916,-0.2505,-0.2180,-0.7785,-0.3150
1,25400,9068,-0.1217,-0.1859,-0.2085,-0.2176,-0.7762,-0.3146
1,25500,9093,-0.0674,-0.2481,-0.1965,-0.2170,-0.7741,-0.3141
1,25600,9118,-0.0426,-0.1145,-0.2913,-0.2163,-0.7715,-0.3140
1,25700,9144,-0.0487,-0.2622,-0.2373,-0.2157,-0.7695,-0.3137
1,25800,9168,-0.0818,-0.6152,-0.2914,-0.2152,-0.7689,-0.3136
1,25900,9193,-0.0982,-0.4806,-0.1934,-0.2147,-0.7678,-0.3132
1,26000,9218,-0.0371,-0.0932,-0.2891,-0.2140,-0.7652,-0.3131
1,26100,9243,-0.0455,-0.4982,-0.2057,-0.2134,-0.7642,-0.3127
1,26200,9268,-0.1490,-0.1040,-0.3060,-0.2131,-0.7617,-0.3126
1,26300,9293,-0.0525,-0.5254,-0.5340,-0.2125,-0.7608,-0.3135
1,26400,9318,-0.1298,-0.2739,-0.3844,-0.2122,-0.7589,-0.3137
1,26500,9344,-0.0586,-0.1440,-0.4227,-0.2116,-0.7566,-0.3142
1,26600,9369,-0.0764,-0.4023,-0.2621,-0.2111,-0.7553,-0.3140
1,26700,9394,-0.3100,-0.2252,-0.2078,-0.2115,-0.7533,-0.3136
1,26800,9419,-0.1102,-0.6790,-0.2213,-0.2111,-0.7530,-0.3132
1,26900,9444,-0.0945,-0.9160,-0.2748,-0.2107,-0.7536,-0.3131
1,27000,9469,-0.1245,-0.4142,-0.2526,-0.2104,-0.7524,-0.3129
1,27100,9495,-0.2057,-0.3516,-0.4562,-0.2103,-0.7509,-0.3134
1,27200,9520,-0.1769,-0.7718,-0.4789,-0.2102,-0.7510,-0.3140
1,27300,9546,-0.2392,-0.7106,-0.1987,-0.2103,-0.7508,-0.3136
1,27400,9571,-0.1680,-0.2275,-0.1910,-0.2102,-0.7489,-0.3131
1,27500,9598,-0.2449,-0.2574,-0.2069,-0.2103,-0.7471,-0.3127
1,27600,9622,-0.3149,-0.7498,-0.2337,-0.2107,-0.7471,-0.3124
1,27700,9647,-0.2726,-0.4454,-0.2111,-0.2109,-0.7460,-0.3121
1,27800,9672,-0.0868,-0.6062,-0.2293,-0.2104,-0.7455,-0.3118
1,27900,9697,-0.1168,-0.6689,-0.2061,-0.2101,-0.7453,-0.3114
1,28000,9722,-0.0716,-0.6516,-0.2986,-0.2096,-0.7449,-0.3114
1,28100,9747,-0.1088,-0.5580,-0.2640,-0.2093,-0.7443,-0.3112
1,28200,9773,-0.0924,-0.2739,-0.2187,-0.2088,-0.7426,-0.3109
1,28300,9798,-0.0912,-0.2284,-0.2457,-0.2084,-0.7408,-0.3106
1,28400,9824,-0.1341,-0.5286,-0.1912,-0.2082,-0.7400,-0.3102
1,28500,9849,-0.1175,-0.4985,-0.2281,-0.2079,-0.7392,-0.3099
1,28600,9874,-0.1136,-0.9155,-0.2152,-0.2075,-0.7398,-0.3096
1,28700,9900,-0.1026,-0.9153,-0.2142,-0.2072,-0.7404,-0.3093
1,28800,9925,-0.1058,-0.8771,-0.2383,-0.2068,-0.7409,-0.3090
1,28900,9951,-0.1310,-0.3358,-0.3097,-0.2065,-0.7395,-0.3090
1,29000,9977,-0.1001,-0.5171,-0.2328,-0.2062,-0.7387,-0.3088
1,29100,10003,-0.0316,-0.3275,-0.2687,-0.2056,-0.7373,-0.3086
1,29200,10030,-0.0810,-0.5517,-0.2834,-0.2051,-0.7367,-0.3085
1,29300,10056,-0.0909,-0.6336,-0.4602,-0.2048,-0.7363,-0.3090
1,29400,10083,-0.1110,-0.2979,-0.4502,-0.2044,-0.7348,-0.3095
1,29500,10110,-0.0833,-0.2921,-0.3431,-0.2040,-0.7333,-0.3096
1,29600,10136,-0.0577,-0.6004,-0.2045,-0.2035,-0.7329,-0.3093
1,29700,10163,-0.0994,-0.7927,-0.2015,-0.2032,-0.7331,-0.3089
1,29800,10190,-0.1842,-0.3222,-0.1904,-0.2031,-0.7317,-0.3085
1,29900,10217,-0.0613,-0.5129,-0.2240,-0.2026,-0.7310,-0.3082
1,30000,10243,-0.0400,-0.2169,-0.2262,-0.2021,-0.7293,-0.3080
1,30100,10270,-0.0655,-0.4706,-0.2201,-0.2016,-0.7284,-0.3077
1,30200,10299,-0.0873,-0.2289,-0.2327,-0.2013,-0.7267,-0.3074
1,30300,10326,-0.0734,-0.2426,-0.2101,-0.2008,-0.7251,-0.3071
1,30400,10354,-0.0391,-0.1284,-0.2398,-0.2003,-0.7232,-0.3069
1,30500,10381,-0.0732,-0.5658,-0.2832,-0.1999,-0.7227,-0.3068
1,30600,10407,-0.1248,-0.1791,-0.2513,-0.1997,-0.7209,-0.3066
1,30700,10435,-0.1162,-0.1346,-0.2113,-0.1994,-0.7190,-0.3063
1,30800,10463,-0.0553,-0.1130,-0.2109,-0.1989,-0.7170,-0.3060
1,30900,10490,-0.1015,-0.4259,-0.2373,-0.1986,-0.7161,-0.3058
1,31000,10517,-0.0592,-0.4066,-0.2337,-0.1981,-0.7151,-0.3056
1,31100,10545,-0.0703,-0.2330,-0.2153,-0.1977,-0.7135,-0.3053
1,31200,10572,-0.0865,-0.2325,-0.2762,-0.1974,-0.7120,-0.3052
1,31300,10599,-0.0762,-0.1880,-0.2349,-0.1970,-0.7103,-0.3049
1,31400,10627,-0.0736,-0.5705,-0.2086,-0.1966,-0.7099,-0.3046
1,31500,10655,-0.0501,-0.3055,-0.2167,-0.1961,-0.7086,-0.3044
